904	Rear Window	0047396	La ventana indiscreta	http://ia.media-imdb.com/images/M/MV5BMTk2NzI1MjY1M15BMl5BanBnXkFtZTYwMjEyOTM2._V1._SY314_CR4,0,214,314_.jpg	1954	1017289-rear_window	8.9	60	60	0	100	8.7	17	17	0	100	4.2	33508	95	http://content6.flixster.com/movie/89/52/98/8952988_det.jpg
905	It Happened One Night	0025316	Sucedió una noche	http://ia.media-imdb.com/images/M/MV5BNTIxMjE5NTAxMF5BMl5BanBnXkFtZTcwMzg1OTE5Mw@@._V1._SX214_CR0,0,214,314_.jpg	1934	it_happened_one_night	8.7	32	31	1	96	8.2	5	5	0	100	4.1	7375	92	http://content8.flixster.com/movie/29/14/291410_det.jpg
906	Gaslight	0036855	La luz que agoniza	http://ia.media-imdb.com/images/M/MV5BMTUyMzg4MTYxNl5BMl5BanBnXkFtZTcwOTY0MjUyMQ@@._V1._SY314_CR1,0,214,314_.jpg	1944	1008138-gaslight	7.6	16	14	2	87	0	1	1	0	100	4	2391	89	http://content8.flixster.com/movie/10/85/60/10856082_det.jpg
907	The Gay Divorcee	0025164	La alegre divorciada	http://ia.media-imdb.com/images/M/MV5BMTQzNTQ3ODk5OF5BMl5BanBnXkFtZTcwMTY0MzkzMQ@@._V1._SY314_CR21,0,214,314_.jpg	1934	gay_divorcee	7.8	8	8	0	100	0	0	0	0	0	0	0	0	http://content8.flixster.com/movie/37/40/82/3740826_det.jpg
908	North by Northwest	0053125	Con la muerte en los talones	http://ia.media-imdb.com/images/M/MV5BOTczMTM5MTI2OF5BMl5BanBnXkFtZTcwMDY3MjI3Mw@@._V1._SX214_CR0,0,214,314_.jpg	1959	north-by-northwest	9	58	58	0	100	7.8	6	6	0	100	4.2	23243	93	http://content9.flixster.com/movie/10/93/42/10934207_det.jpg
909	The Apartment	0053604	El apartamento	http://ia.media-imdb.com/images/M/MV5BMTM1OTc4MzgzNl5BMl5BanBnXkFtZTcwNTE2NjgyMw@@._V1._SX214_CR0,0,214,314_.jpg	1960	1001115-apartment	8.3	43	39	4	90	7.6	8	7	1	87	4.1	9116	93	http://content8.flixster.com/movie/11/15/13/11151366_det.jpg
910	Some Like It Hot	0053291	Con faldas y a lo loco	http://ia.media-imdb.com/images/M/MV5BNjIzNjczNTc4M15BMl5BanBnXkFtZTcwODk4MjE3Mw@@._V1._SX214_CR0,0,214,314_.jpg	1959	some_like_it_hot	8.9	40	39	1	97	0	4	4	0	100	4.1	23119	93	http://content9.flixster.com/movie/10/55/31/10553171_det.jpg
911	Charade	0056923	Charada	http://ia.media-imdb.com/images/M/MV5BOTYyNTQ5NDY1MV5BMl5BanBnXkFtZTYwNDM0Njg4._V1._SY314_CR3,0,214,314_.jpg	1963	1003883-charade	8.1	33	30	3	90	6	5	3	2	60	4.1	9173	92	http://content6.flixster.com/movie/40/80/61/4080612_det.jpg
912	Casablanca	0034583	Casablanca	http://ia.media-imdb.com/images/M/MV5BMTI5MjE0Nzg2Nl5BMl5BanBnXkFtZTcwMzY5MjE3Mw@@._V1._SY314_CR4,0,214,314_.jpg	1942	1003707-casablanca	9	58	56	2	96	7.7	7	6	1	85	4	66776	94	http://content9.flixster.com/movie/10/84/88/10848811_det.jpg
913	The Maltese Falcon	0033870	El halcón maltés	http://ia.media-imdb.com/images/M/MV5BMTMxMjE1ODE1N15BMl5BanBnXkFtZTcwMzA4ODQ0Mg@@._V1._SY314_CR8,0,214,314_.jpg	1941	1013139-maltese_falcon	9	40	40	0	100	8.2	6	6	0	100	4	14452	90	http://content9.flixster.com/movie/10/87/69/10876999_det.jpg
914	My Fair Lady	0058385	My Fair Lady	http://ia.media-imdb.com/images/M/MV5BMTQ1MDg1NTAwOV5BMl5BanBnXkFtZTcwMzYyNTQyMQ@@._V1._SY314_CR10,0,214,314_.jpg	1964	my-fair-lady	8	36	34	2	94	8.6	6	6	0	100	3.7	27491	87	http://content8.flixster.com/movie/10/93/43/10934366_det.jpg
915	Sabrina	0047437	Sabrina	http://ia.media-imdb.com/images/M/MV5BMTYyNDM1NTQ5Nl5BMl5BanBnXkFtZTcwMTA5NjEwMg@@._V1._SY314_CR50,0,214,314_.jpg	1954	1018047-sabrina	7.4	31	28	3	90	7.2	5	5	0	100	3.8	12812	87	http://content7.flixster.com/movie/10/93/36/10933669_det.jpg
916	Roman Holiday	0046250	Vacaciones en Roma	http://ia.media-imdb.com/images/M/MV5BMTYxMzQ5MzIyOV5BMl5BanBnXkFtZTcwMjQ5NDEyMQ@@._V1._SY314_CR4,0,214,314_.jpg	1953	roman_holiday	8.2	43	42	1	97	7.5	6	5	1	83	4.1	17541	93	http://content6.flixster.com/movie/29/08/290804_det.jpg
917	A Little Princess	0113670	La princesita	http://ia.media-imdb.com/images/M/MV5BMTM0Nzg2NjM0MF5BMl5BanBnXkFtZTcwMzUzNzYxMQ@@._V1._SY314_CR9,0,214,314_.jpg	1995	1061812-little_princess	8.4	20	19	1	95	0	3	3	0	100	3.4	13643	81	http://content6.flixster.com/movie/29/07/290716_det.jpg
918	Meet Me in St. Louis	0037059	Cita en St. Louis	http://ia.media-imdb.com/images/M/MV5BMTI0NDk1Njk2N15BMl5BanBnXkFtZTcwMDAxMDUyMQ@@._V1._SY314_CR9,0,214,314_.jpg	1944	meet_me_in_st_louis	8.4	24	24	0	100	0	4	4	0	100	3.8	7067	84	http://content9.flixster.com/movie/53/80/62/5380627_det.jpg
919	The Wizard of Oz	0032138	El mago de Oz	http://ia.media-imdb.com/images/M/MV5BMTQ5MTA4MDA5Ml5BMl5BanBnXkFtZTYwMTgwMjE5._V1._SX214_CR0,0,214,314_.jpg	1939	1092277-wizard_of_oz	9.2	70	70	0	100	8.7	11	11	0	100	3.6	69148	82	http://content6.flixster.com/movie/25/30/253028_det.jpg
920	Gone with the Wind	0031381	Lo que el viento se llevó	http://ia.media-imdb.com/images/M/MV5BMTc1ODQ2OTA2N15BMl5BanBnXkFtZTcwNjE4NzQ3Mw@@._V1._SX214_CR0,0,214,314_.jpg	1939	gone_with_the_wind	8.7	62	60	2	96	8.3	13	13	0	100	3.9	62786	91	http://content9.flixster.com/movie/10/93/18/10931807_det.jpg
921	My Favorite Year	0084370	Mi año favorito	http://ia.media-imdb.com/images/M/MV5BMTUwMzA4MzY2N15BMl5BanBnXkFtZTcwMzYyMDQyMQ@@._V1._SY314_CR2,0,214,314_.jpg	1982	my_favorite_year	7.8	22	22	0	100	0	0	0	0	0	0	0	0	http://content7.flixster.com/movie/10/92/21/10922157_det.jpg
922	Sunset Blvd.	0043014	El crepúsculo de los dioses	http://ia.media-imdb.com/images/M/MV5BMjIzNjMwNjcwMl5BMl5BanBnXkFtZTcwNzU1NDE3Mw@@._V1._SX214_CR0,0,214,314_.jpg	1950	sunset_boulevard	9.2	52	51	1	98	8.2	7	7	0	100	4.3	12588	95	http://content7.flixster.com/movie/10/88/29/10882989_det.jpg
923	Citizen Kane	0033467	Ciudadano Kane	http://ia.media-imdb.com/images/M/MV5BMTQ2Mjc1MDQwMl5BMl5BanBnXkFtZTcwNzUyOTUyMg@@._V1._SX214_CR0,0,214,314_.jpg	1941	citizen_kane	9.4	54	54	0	100	8.9	7	7	0	100	4.1	33926	91	http://content7.flixster.com/movie/10/93/41/10934161_det.jpg
924	2001: A Space Odyssey	0062622	2001: Una odisea del espacio	http://ia.media-imdb.com/images/M/MV5BMjExMjgwNDk0NV5BMl5BanBnXkFtZTYwNzM4NDc4._V1._SX214_CR0,0,214,314_.jpg	1968	1000085-2001_a_space_odyssey	8.8	53	51	2	96	7.1	11	9	2	81	3.7	46687	86	http://content6.flixster.com/movie/10/87/27/10872760_det.jpg
925	Golden Earrings	0039428	En las rayas de la mano	http://ia.media-imdb.com/images/M/MV5BMTk0MjQ1OTk4MF5BMl5BanBnXkFtZTcwNzA3ODEyMQ@@._V1._SX214_CR0,0,214,314_.jpg	1947	golden_earrings	0	0	0	0	0	0	0	0	0	0	0	0	0	http://content7.flixster.com/movie/10/86/24/10862449_det.jpg
926	All About Eve	0042192	Eva al desnudo	http://ia.media-imdb.com/images/M/MV5BOTcyOTUzMjM1OV5BMl5BanBnXkFtZTcwNDExNDM3Mw@@._V1._SX214_CR0,0,214,314_.jpg	1950	1000626-all_about_eve	9	54	54	0	100	8.2	10	10	0	100	4.2	10267	94	http://content8.flixster.com/movie/10/95/54/10955402_det.jpg
927	The Women	0430770	The Women	http://ia.media-imdb.com/images/M/MV5BMjIwNjg2MTk1MV5BMl5BanBnXkFtZTcwODQxMzk3MQ@@._V1._SX214_CR0,0,214,314_.jpg	2008	10009516-women	3.9	142	18	124	12	3.8	34	4	30	11	3	20081	41	http://content6.flixster.com/movie/10/85/30/10853064_det.jpg
928	Rebecca	0032976	Rebeca	http://ia.media-imdb.com/images/M/MV5BMTU1MDI2NzE5NF5BMl5BanBnXkFtZTcwODg2MTQyMQ@@._V1._SX214_CR0,0,214,314_.jpg	1940	1017293-rebecca	8.7	36	36	0	100	8.2	5	5	0	100	0	0	0	http://content9.flixster.com/movie/28/61/286199_det.jpg
929	Foreign Correspondent	0032484	Enviado especial	http://ia.media-imdb.com/images/M/MV5BMTc3MTc4NDM2OV5BMl5BanBnXkFtZTYwOTA0NjY5._V1._SX214_CR0,0,214,314_.jpg	1940	foreign_correspondent	7.9	28	26	2	92	0	3	3	0	100	3.7	1921	77	http://content9.flixster.com/movie/99/05/70/9905707_det.jpg
930	Notorious	0472198	Notorious	http://ia.media-imdb.com/images/M/MV5BMjA3ODUwOTg2NF5BMl5BanBnXkFtZTcwNjgwOTUwMg@@._V1._SX214_CR0,0,214,314_.jpg	2009	10009632-notorious	5.5	136	68	68	50	6.2	36	22	14	61	3.6	66668	66	http://content8.flixster.com/movie/10/88/40/10884038_det.jpg
931	Spellbound	0038109	Recuerda...	http://ia.media-imdb.com/images/M/MV5BMjY4NTI3MDY1OV5BMl5BanBnXkFtZTcwMDYwOTkxMQ@@._V1._SY314_CR3,0,214,314_.jpg	1945	1019609-spellbound	7.3	30	26	4	86	0	1	1	0	100	3.8	4332	82	http://content7.flixster.com/movie/10/93/88/10938881_det.jpg
932	An Affair to Remember	0050105	Tú y yo	http://ia.media-imdb.com/images/M/MV5BMjE1NjE3MDA1MV5BMl5BanBnXkFtZTYwMTMyNDg5._V1._SX214_CR0,0,214,314_.jpg	1957	affair_to_remember	6.4	25	16	9	64	0	1	0	1	0	4	7962	88	http://content6.flixster.com/movie/30/79/307928_det.jpg
933	To Catch a Thief	0048728	Atrapa a un ladrón	http://ia.media-imdb.com/images/M/MV5BMTM1ODEwMTYyNV5BMl5BanBnXkFtZTcwMzk3NDI0MQ@@._V1._SY314_CR4,0,214,314_.jpg	1955	to_catch_a_thief	8	32	31	1	96	0	2	2	0	100	0	0	0	http://content7.flixster.com/movie/10/93/55/10935581_det.jpg
934	Father of the Bride	0101862	El padre de la novia	http://ia.media-imdb.com/images/M/MV5BMTQ1ODk0Mjg5MV5BMl5BanBnXkFtZTcwNzQ2ODgyMQ@@._V1._SY314_CR3,0,214,314_.jpg	1991	1037864-father_of_the_bride	5.8	29	21	8	72	0	2	2	0	100	3.2	22336	67	http://content9.flixster.com/movie/25/83/258323_det.jpg
935	The Band Wagon	0045537	Melodías de Broadway	http://ia.media-imdb.com/images/M/MV5BMTcxODM0NzQxMF5BMl5BanBnXkFtZTcwNDUyODcyMQ@@._V1._SY314_CR29,0,214,314_.jpg	1953	band_wagon	8.5	13	13	0	100	0	1	1	0	100	3.8	1257	79	http://content8.flixster.com/movie/10/93/42/10934214_det.jpg
936	Ninotchka	0031725	Ninotchka	http://ia.media-imdb.com/images/M/MV5BMTI5NDE1MjgwNF5BMl5BanBnXkFtZTcwODA2NDAzMQ@@._V1._SY314_CR24,0,214,314_.jpg	1939	ninotchka	8.3	23	23	0	100	0	3	3	0	100	4.1	1769	89	http://content9.flixster.com/movie/97/89/92/9789927_det.png
937	Love in the Afternoon	0050658	Ariane	http://ia.media-imdb.com/images/M/MV5BMTI4MzQwMjk2Ml5BMl5BanBnXkFtZTcwOTQ4NzAyMQ@@._V1._SX214_CR0,0,214,314_.jpg	1957	love_in_the_afternoon	7.1	23	20	3	86	0	4	4	0	100	3.8	2060	80	http://content8.flixster.com/movie/29/21/292126_det.jpg
938	Gigi	0051658	Gigi	http://ia.media-imdb.com/images/M/MV5BMjEzMTI3NTcyNl5BMl5BanBnXkFtZTcwMzk1NzYyMQ@@._V1._SY314_CR2,0,214,314_.jpg	1958	gigi	7.1	27	20	7	74	0	4	3	1	75	3.7	5450	75	http://content8.flixster.com/movie/10/88/00/10880022_det.jpg
939	The Reluctant Debutante	0052126	Mamá nos complica la vida	http://ia.media-imdb.com/images/M/MV5BMTI2MTk5MzU0OV5BMl5BanBnXkFtZTYwMjE0OTg5._V1._SX214_CR0,0,214,314_.jpg	1958	reluctant_debutante	0	4	2	2	50	0	0	0	0	0	0	0	0	http://content8.flixster.com/movie/51/06/96/5106962_det.jpg
940	The Adventures of Robin Hood	0029843	Robin de los bosques	http://ia.media-imdb.com/images/M/MV5BMTUxMzE0MjI0MF5BMl5BanBnXkFtZTcwMTQ1OTM2MQ@@._V1._SX214_CR0,0,214,314_.jpg	1938	1000355-adventures_of_robin_hood	8.9	43	43	0	100	8.6	7	7	0	100	3.7	6404	84	http://content9.flixster.com/movie/11/14/22/11142287_det.jpg
941	The Mask of Zorro	0120746	La máscara del Zorro	http://ia.media-imdb.com/images/M/MV5BNjI3NzI2MjY2MF5BMl5BanBnXkFtZTYwMDM5ODU5._V1._SY314_CR6,0,214,314_.jpg	1998	mask_of_zorro	7.1	66	54	12	81	6.5	13	10	3	76	3.3	31107	70	http://content8.flixster.com/movie/75/96/759614_det.jpg
942	Laura	0037008	Laura	http://ia.media-imdb.com/images/M/MV5BMTU5MjQwMzk1NF5BMl5BanBnXkFtZTcwOTA5NDgyMw@@._V1._SX214_CR0,0,214,314_.jpg	1944	1012007-laura	8.6	45	45	0	100	8	6	6	0	100	0	0	0	http://content8.flixster.com/movie/29/04/290494_det.jpg
943	The Ghost and Mrs. Muir	0039420	El fantasma y la Sra. Muir	http://ia.media-imdb.com/images/M/MV5BMjEwMTYxNzUwNl5BMl5BanBnXkFtZTYwNzQ3NTk5._V1._SY314_CR3,0,214,314_.jpg	1947	ghost_and_mrs_muir	8.2	12	12	0	100	0	0	0	0	0	0	0	0	http://content8.flixster.com/movie/10/85/60/10856078_det.jpg
944	Lost Horizon	0029162	Horizontes perdidos	http://ia.media-imdb.com/images/M/MV5BMTA4NTI2OTMxMzVeQTJeQWpwZ15BbWU3MDE3NzEzMjE@._V1._SY314_CR5,0,214,314_.jpg	1937	lost_horizon	7.6	8	8	0	100	0	0	0	0	0	0	0	0	http://content7.flixster.com/movie/98/97/81/9897817_det.jpg
945	Top Hat	0027125	Sombrero de copa	http://ia.media-imdb.com/images/M/MV5BMjE0NDQ5MjE4NV5BMl5BanBnXkFtZTcwNzI5ODkyMQ@@._V1._SY314_CR23,0,214,314_.jpg	1935	top_hat	8.6	37	37	0	100	8	6	6	0	100	4	2908	89	http://content9.flixster.com/movie/10/13/03/10130383_det.jpg
946	To Be or Not to Be	0035446	Ser o no ser	http://ia.media-imdb.com/images/M/MV5BMjE2MTA2MTYzN15BMl5BanBnXkFtZTcwNTI3NjcyMQ@@._V1._SY314_CR25,0,214,314_.jpg	1942	1021557-to_be_or_not_to_be	8.7	34	33	1	97	7	5	4	1	80	4.2	1733	92	http://content8.flixster.com/movie/91/04/09/9104098_det.jpg
947	My Man Godfrey	0028010	Al servicio de las damas	http://ia.media-imdb.com/images/M/MV5BMjE4NjYyNDM1N15BMl5BanBnXkFtZTcwNzA5ODU0MQ@@._V1._SY314_CR4,0,214,314_.jpg	1936	1014536-my_man_godfrey	8.4	26	26	0	100	8	6	6	0	100	4.1	1789	90	http://content7.flixster.com/movie/31/11/311193_det.jpg
948	Giant	0049261	Gigante	http://ia.media-imdb.com/images/M/MV5BMjI3NTk4MjU0Ml5BMl5BanBnXkFtZTcwOTIxMjQ5Mw@@._V1._SX214_CR0,0,214,314_.jpg	1956	giant	7.7	35	34	1	97	7.8	6	6	0	100	3.9	5890	86	http://content9.flixster.com/movie/60/48/83/6048835_det.jpg
949	East of Eden	0048028	Al Este del Edén	http://ia.media-imdb.com/images/M/MV5BMTMxNDk5ODExNF5BMl5BanBnXkFtZTcwMzQ5NDgyMQ@@._V1._SY314_CR25,0,214,314_.jpg	1955	1006416-east_of_eden	8.2	30	26	4	86	0	3	2	1	66	4	5957	90	http://content7.flixster.com/movie/10/93/17/10931781_det.jpg
950	The Thin Man	0025878	La cena de los acusados	http://ia.media-imdb.com/images/M/MV5BMTYwOTY2ODI1OF5BMl5BanBnXkFtZTcwMTY2MTMyMQ@@._V1._SY314_CR1,0,214,314_.jpg	1934	thin_man	8.5	26	26	0	100	0	1	1	0	100	4.2	3591	93	http://content6.flixster.com/movie/10/43/19/10431924_det.jpg
951	His Girl Friday	0032599	Luna nueva	http://ia.media-imdb.com/images/M/MV5BMTI3ODM3MDkzNl5BMl5BanBnXkFtZTcwMzgwNDUyMQ@@._V1._SX214_CR0,0,214,314_.jpg	1940	his_girl_friday	8.6	36	35	1	97	0	4	4	0	100	0	0	0	http://content9.flixster.com/movie/10/93/46/10934643_det.jpg
952	Around the World in 80 Days	0327437	La vuelta al mundo en 80 días	http://ia.media-imdb.com/images/M/MV5BMTIzNDgyNTc3M15BMl5BanBnXkFtZTcwMTc5OTYyMQ@@._V1._SY314_CR3,0,214,314_.jpg	2004	around_the_world_in_80_days	4.8	127	39	88	30	4.7	33	9	24	27	2.7	14038	45	http://content7.flixster.com/movie/11/14/86/11148613_det.jpg
953	It's a Wonderful Life	0038650	¡Qué bello es vivir!	http://ia.media-imdb.com/images/M/MV5BOTc2NDM1MTU1Nl5BMl5BanBnXkFtZTcwMDQ1NDE3Mw@@._V1._SY314_CR2,0,214,314_.jpg	1946	1010792-its_a_wonderful_life	8.7	54	51	3	94	8.4	6	6	0	100	4	35280	94	http://content9.flixster.com/movie/29/04/290427_det.jpg
954	Mr. Smith Goes to Washington	0031679	Caballero sin espada	http://ia.media-imdb.com/images/M/MV5BMTk4OTk2ODI5M15BMl5BanBnXkFtZTcwMzAyMTEzMQ@@._V1._SY314_CR6,0,214,314_.jpg	1939	can-mr-smith-get-to-washington-anymore	7.4	12	10	2	83	7.4	7	6	1	85	3.6	869	66	http://content8.flixster.com/movie/10/86/77/10867718_det.jpg
955	Bringing Up Baby	0029947	La fiera de mi niña	http://ia.media-imdb.com/images/M/MV5BMTk2MjI1NDg0MV5BMl5BanBnXkFtZTcwNjY1NzQ5Mw@@._V1._SX214_CR0,0,214,314_.jpg	1938	bringing_up_baby	8.4	36	34	2	94	0	4	3	1	75	4	8722	90	http://content7.flixster.com/movie/10/85/69/10856933_det.jpg
956	Penny Serenade	0034012	Serenata nostálgica	http://ia.media-imdb.com/images/M/MV5BMTA3MDI0MTc2NzReQTJeQWpwZ15BbWU3MDk5MjM1NTE@._V1._SY314_CR50,0,214,314_.jpg	1941	penny_serenade	7.4	15	14	1	93	0	3	3	0	100	3.7	1083	74	http://content7.flixster.com/movie/28/93/289325_det.jpg
957	The Scarlet Letter	0114345	La letra escarlata	http://ia.media-imdb.com/images/M/MV5BMTk4MTg0NzMxMV5BMl5BanBnXkFtZTcwMDc4ODUyMQ@@._V1._SX214_CR0,0,214,314_.jpg	1995	1066120-scarlet_letter	3	33	5	28	15	3.6	11	1	10	9	2.9	3493	48	http://content7.flixster.com/movie/10/86/16/10861633_det.jpg
958	Lady of Burlesque	0036094	La estrella de variedades	http://ia.media-imdb.com/images/M/MV5BMjE3NjUzNjkyMV5BMl5BanBnXkFtZTcwOTAxODUyMQ@@._V1._SY314_CR2,0,214,314_.jpg	1943	lady_of_burlesque	5.5	5	3	2	60	0	3	2	1	66	3.2	263	52	http://content8.flixster.com/movie/10/83/91/10839118_det.jpg
959	Of Human Bondage	0025586	Cautivo del deseo		1934	1015393-of_human_bondage	6.9	9	7	2	77	0	0	0	0	0	0	0	0	http://content6.flixster.com/movie/11/13/92/11139204_det.jpg
960	Angel on My Shoulder	0038300	El diablo y yo	http://ia.media-imdb.com/images/M/MV5BMTQ2ODMzMTEzMl5BMl5BanBnXkFtZTcwNjI1ODYyMQ@@._V1._SY314_CR15,0,214,314_.jpg	1946	angel_on_my_shoulder	0	3	2	1	66	0	0	0	0	0	0	0	0	http://content9.flixster.com/movie/10/39/82/10398203_det.jpg
961	Little Lord Fauntleroy	0027893	El pequeño Lord	http://ia.media-imdb.com/images/M/MV5BNTQ5ODg0MTM1Ml5BMl5BanBnXkFtZTcwMjMxMDAyMQ@@._V1._SY314_CR1,0,214,314_.jpg	1936	1012439-little_lord_fauntleroy	7	5	4	1	80	0	0	0	0	0	0	0	0	http://content9.flixster.com/movie/49/60/85/4960855_det.jpg
963	The Inspector General	0041509	El inspector general	http://ia.media-imdb.com/images/M/MV5BMzAzMDM2OTMxMl5BMl5BanBnXkFtZTcwNjQ3NDgyMQ@@._V1._SY314_CR3,0,214,314_.jpg	1949	inspector_general	6.8	8	7	1	87	0	0	0	0	0	0	0	0	http://content8.flixster.com/movie/28/75/287514_det.jpg
964	Angel and the Badman	0039152	El ángel y el pistolero	http://ia.media-imdb.com/images/M/MV5BMTcyMTAyNDc3N15BMl5BanBnXkFtZTcwNTQ5MDEzMQ@@._V1._SY314_CR2,0,214,314_.jpg	1947	1000957-angel_and_the_badman	6.5	6	4	2	66	0	0	0	0	0	0	0	0	http://content6.flixster.com/movie/10/91/88/10918872_det.jpg
965	The 39 Steps	0026029	39 escalones	http://ia.media-imdb.com/images/M/MV5BOTY2NjgwMzYyM15BMl5BanBnXkFtZTYwNDU4ODQ5._V1._SY314_CR9,0,214,314_.jpg	1935	1000121-39_steps	8.8	32	31	1	96	0	4	4	0	100	3.8	5603	84	http://content6.flixster.com/movie/10/87/29/10872908_det.jpg
966	A Walk in the Sun	0038235	A Walk in the Sun	http://ia.media-imdb.com/images/M/MV5BMzM3MjU2Njk4NF5BMl5BanBnXkFtZTcwNDc5MzcyMQ@@._V1._SY314_CR3,0,214,314_.jpg	1945	soldier-world-wide-entertainment	0	0	0	0	0	0	0	0	0	0	0	0	0	http://content8.flixster.com/movie/10/84/92/10849294_det.jpg
967	Outlaw	0758771	Fuera de control (Outlaw)	http://ia.media-imdb.com/images/M/MV5BMTI1ODA1OTI1MF5BMl5BanBnXkFtZTcwMTE5NTU0MQ@@._V1._SY314_CR102,0,214,314_.jpg	2007	common_denominators	0	0	0	0	0	0	0	0	0	0	0	0	0	http://content7.flixster.com/movie/10/86/83/10868301_det.jpg
968	Night of the Living Dead	0063350	La noche de los muertos vivientes	http://ia.media-imdb.com/images/M/MV5BMjE1OTI5MDE4NF5BMl5BanBnXkFtZTYwMDI4Njk4._V1._SX214_CR0,0,214,314_.jpg	1968	1015052-night_of_the_living_dead	8.5	45	43	2	95	7	5	4	1	80	3.7	26113	85	http://content6.flixster.com/movie/10/91/62/10916208_det.jpg
969	The African Queen	0043265	La reina de África	http://ia.media-imdb.com/images/M/MV5BNDE2ODk0NDU5NV5BMl5BanBnXkFtZTcwNjk2OTU0MQ@@._V1._SY314_CR3,0,214,314_.jpg	1951	african_queen	8.7	29	29	0	100	0	3	3	0	100	3.8	6609	87	http://content7.flixster.com/movie/20/48/78/2048785_det.jpg
970	Beat the Devil	0046414	La burla del diablo	http://ia.media-imdb.com/images/M/MV5BMTQwMTc4MjEzOF5BMl5BanBnXkFtZTcwMDg0NjYwMw@@._V1._SX214_CR0,0,214,314_.jpg	1953	beat_the_devil	6.6	11	7	4	63	0	2	1	1	50	3.3	793	55	http://content6.flixster.com/movie/31/14/311416_det.jpg
971	Cat on a Hot Tin Roof	0051459	La gata sobre el tejado de zinc	http://ia.media-imdb.com/images/M/MV5BMTY2NDQxNzA5OV5BMl5BanBnXkFtZTcwMjgyNzIzMQ@@._V1._SY314_CR21,0,214,314_.jpg	1958	1003755-cat_on_a_hot_tin_roof	7.8	30	30	0	100	0	4	4	0	100	3.9	6600	91	http://content9.flixster.com/movie/30/75/307523_det.jpg
972	The Last Time I Saw Paris	0047162	La última vez que vi París	http://ia.media-imdb.com/images/M/MV5BMjE0OTM2MTM2OV5BMl5BanBnXkFtZTcwNzAxMTgyMQ@@._V1._SY314_CR4,0,214,314_.jpg	1954	last_time_i_saw_paris	6.3	6	5	1	83	0	2	1	1	50	3.1	883	44	http://content9.flixster.com/movie/10/87/75/10877599_det.jpg
973	Meet John Doe	0033891	Juan Nadie	http://ia.media-imdb.com/images/M/MV5BMTQ2MjEyOTUyNl5BMl5BanBnXkFtZTcwNzkzODUyMQ@@._V1._SX200_SY279_.jpg	1941	meet_john_doe	7.2	13	11	2	84	0	0	0	0	0	0	0	0	http://content8.flixster.com/movie/30/06/300618_det.jpg
974	La battaglia di Algeri	0058946	La batalla de Argel	http://ia.media-imdb.com/images/M/MV5BMTIzMjI1OTQxNV5BMl5BanBnXkFtZTcwMzc3NTYyMQ@@._V1._SY314_CR16,0,214,314_.jpg	1966	battle_of_algiers	9	70	69	1	98	8.9	17	17	0	100	4.4	4132	95	http://content9.flixster.com/movie/10/94/26/10942603_det.jpg
976	A Farewell to Arms	0022879	Adiós a las armas	http://ia.media-imdb.com/images/M/MV5BMTI4OTI1NjMyN15BMl5BanBnXkFtZTcwNjU2MzcyMQ@@._V1._SX1_SY1_.jpg	1932	farewell_to_arms	7.6	8	7	1	87	0	0	0	0	0	0	0	0	http://content6.flixster.com/movie/10/90/60/10906004_det.jpg
980	Huang jia shi jie	0093229	Huang jia shi jie	http://ia.media-imdb.com/images/M/MV5BMTgxNzU4NzUwNl5BMl5BanBnXkFtZTcwNTkyOTcxMQ@@._V1._SY314_CR9,0,214,314_.jpg	1985	yes_madam	0	2	2	0	100	0	0	0	0	0	0	0	0	http://content7.flixster.com/movie/35/59/28/3559281_det.jpg
981	On Dangerous Ground	0043879	La casa en la sombra	http://ia.media-imdb.com/images/M/MV5BMjA2MzExOTcwNl5BMl5BanBnXkFtZTcwMzk0NDQzMQ@@._V1._SY314_CR4,0,214,314_.jpg	1952	1015525-on_dangerous_ground	8.3	11	11	0	100	0	1	1	0	100	3.8	411	75	http://content8.flixster.com/movie/28/52/91/2852910_det.jpg
982	Picnic	0048491	Picnic	http://ia.media-imdb.com/images/M/MV5BMjI0MjE0NDU5OF5BMl5BanBnXkFtZTYwNzg5ODg5._V1._SX203_SY144_.jpg	1955	picnic	6.5	6	3	3	50	0	1	0	1	0	3.5	632	64	http://content8.flixster.com/movie/25/80/258002_det.jpg
983	Madagascar Skin	0113730	Madagascar Skin	http://ia.media-imdb.com/images/M/MV5BMTgxMTY4ODI4NF5BMl5BanBnXkFtZTYwNTAxNDI5._V1._SX214_CR0,0,214,314_.jpg	1995	madagascar_skin	0	3	2	1	66	0	1	0	1	0	3.5	295	58	http://content6.flixster.com/movie/10/83/80/10838088_det.jpg
984	The Pompatus of Love	0117357	The Pompatus of Love	http://ia.media-imdb.com/images/M/MV5BMTg4MTAzOTA0NF5BMl5BanBnXkFtZTcwMzY3MDAyMQ@@._V1._SY314_CR3,0,214,314_.jpg	1995	pompatus_of_love	3.8	6	1	5	16	0	2	1	1	50	2.9	52	31	http://content7.flixster.com/movie/10/85/36/10853669_det.jpg
985	Small Wonder	0088610	Un robot en casa	http://ia.media-imdb.com/images/M/MV5BNzU5MDA0MTYzNF5BMl5BanBnXkFtZTcwMTQ4MzkxMQ@@._V1._SX77_SY140_.jpg	1985		\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
